Circuit delay: 846.21 ps

Gate slacks:
BUFF-n5748: 292.71 ps
NOT-n5751: 421.11 ps
NOT-n5752: 281.27 ps
BUFF-n5753: 418.61 ps
BUFF-n5756: 278.77 ps
NOT-n5759: 407.17 ps
NOT-n5760: 267.33 ps
BUFF-n5761: 415.56 ps
BUFF-n5764: 278.77 ps
NOT-n5767: 404.12 ps
NOT-n5768: 267.33 ps
BUFF-n5769: 419.83 ps
BUFF-n5772: 283.09 ps
NOT-n5775: 408.38 ps
NOT-n5776: 271.65 ps
BUFF-n5777: 432.79 ps
BUFF-n5780: 292.95 ps
NOT-n5783: 421.35 ps
NOT-n5784: 281.51 ps
BUFF-n5785: 419.25 ps
BUFF-n5788: 287.56 ps
NOT-n5791: 407.81 ps
NOT-n5792: 276.13 ps
BUFF-n5793: 415.78 ps
BUFF-n5796: 284.09 ps
NOT-n5799: 404.34 ps
NOT-n5800: 272.65 ps
BUFF-n5801: 419.25 ps
BUFF-n5804: 287.56 ps
NOT-n5807: 407.81 ps
NOT-n5808: 276.13 ps
BUFF-n5809: 424.04 ps
BUFF-n5812: 292.43 ps
NOT-n5815: 412.60 ps
NOT-n5816: 280.98 ps
OR-n5817: 510.84 ps
BUFF-n5820: 581.78 ps
NOT-n5823: 499.45 ps
NOT-n5824: 569.43 ps
NOR-n5825: 526.99 ps
BUFF-n5828: 580.35 ps
NOT-n5831: 515.75 ps
NOT-n5832: 567.73 ps
OR-n5833: 542.47 ps
BUFF-n5836: 571.21 ps
NOT-n5839: 531.02 ps
NOT-n5840: 559.76 ps
NOR-n5841: 526.99 ps
BUFF-n5844: 569.61 ps
NOT-n5847: 515.74 ps
NOT-n5848: 556.99 ps
NOR-n5849: 635.34 ps
BUFF-n5852: 569.60 ps
NOT-n5855: 624.12 ps
NOT-n5856: 556.90 ps
BUFF-n5857: 606.37 ps
BUFF-n5860: 571.21 ps
NOT-n5863: 594.92 ps
NOT-n5864: 559.77 ps
BUFF-n5865: 429.19 ps
BUFF-n5868: 277.15 ps
NOT-n5871: 417.75 ps
NOT-n5872: 265.71 ps
BUFF-n5873: 415.33 ps
BUFF-n5876: 263.29 ps
NOT-n5879: 403.89 ps
NOT-n5880: 251.86 ps
BUFF-n5881: 415.33 ps
BUFF-n5884: 263.29 ps
NOT-n5887: 403.89 ps
NOT-n5888: 251.86 ps
BUFF-n5889: 420.04 ps
BUFF-n5892: 268.08 ps
NOT-n5895: 408.59 ps
NOT-n5896: 256.63 ps
BUFF-n5897: 412.79 ps
BUFF-n5900: 260.75 ps
NOT-n5903: 401.35 ps
NOT-n5904: 249.31 ps
BUFF-n5905: 402.36 ps
BUFF-n5908: 250.32 ps
NOT-n5911: 390.92 ps
NOT-n5912: 238.88 ps
BUFF-n5913: 398.90 ps
BUFF-n5916: 246.87 ps
NOT-n5919: 387.46 ps
NOT-n5920: 235.43 ps
BUFF-n5921: 402.36 ps
BUFF-n5924: 250.32 ps
NOT-n5927: 390.92 ps
NOT-n5928: 238.88 ps
BUFF-n5929: 307.12 ps
BUFF-n5932: 255.68 ps
NOT-n5935: 295.68 ps
NOT-n5936: 244.24 ps
OR-n5937: 495.59 ps
BUFF-n5940: 566.53 ps
NOT-n5943: 484.20 ps
NOT-n5944: 554.19 ps
NOR-n5945: 511.74 ps
BUFF-n5948: 565.10 ps
NOT-n5951: 500.51 ps
NOT-n5952: 552.48 ps
OR-n5953: 527.23 ps
BUFF-n5956: 555.96 ps
NOT-n5959: 515.77 ps
NOT-n5960: 544.51 ps
NOR-n5961: 511.74 ps
BUFF-n5964: 554.36 ps
NOT-n5967: 500.49 ps
NOT-n5968: 541.74 ps
NOR-n5969: 620.37 ps
BUFF-n5972: 554.36 ps
NOT-n5975: 609.14 ps
NOT-n5976: 541.67 ps
BUFF-n5977: 591.21 ps
BUFF-n5980: 555.96 ps
NOT-n5983: 579.76 ps
NOT-n5984: 544.52 ps
BUFF-n5985: 504.12 ps
BUFF-n5988: 352.08 ps
NOT-n5991: 492.68 ps
NOT-n5992: 340.64 ps
BUFF-n5993: 468.56 ps
BUFF-n5996: 316.52 ps
NOT-n5999: 457.12 ps
NOT-n6000: 305.08 ps
BUFF-n6001: 443.88 ps
BUFF-n6004: 291.85 ps
NOT-n6007: 432.44 ps
NOT-n6008: 280.41 ps
BUFF-n6009: 472.63 ps
BUFF-n6012: 320.59 ps
NOT-n6015: 461.19 ps
NOT-n6016: 309.15 ps
BUFF-n6017: 390.43 ps
BUFF-n6020: 238.40 ps
NOT-n6023: 378.99 ps
NOT-n6024: 226.96 ps
BUFF-n6025: 383.49 ps
BUFF-n6028: 231.45 ps
NOT-n6031: 372.05 ps
NOT-n6032: 220.01 ps
BUFF-n6033: 393.91 ps
BUFF-n6036: 241.87 ps
NOT-n6039: 382.47 ps
NOT-n6040: 230.43 ps
BUFF-n6041: 470.02 ps
BUFF-n6044: 318.06 ps
NOT-n6047: 458.57 ps
NOT-n6048: 306.61 ps
BUFF-n6049: 278.65 ps
BUFF-n6052: 227.22 ps
NOT-n6055: 267.21 ps
NOT-n6056: 215.78 ps
NOR-n6057: 397.49 ps
OR-n6060: 280.41 ps
NOT-n6063: 386.31 ps
NOT-n6064: 267.69 ps
NAND-n6065: 280.41 ps
NAND-n6066: 267.69 ps
NAND-n6067: 267.69 ps
OR-n6070: 305.08 ps
NOT-n6073: 255.22 ps
NOT-n6074: 293.70 ps
NAND-n6075: 255.22 ps
NAND-n6076: 267.69 ps
NAND-n6077: 255.22 ps
BUFF-n6080: 402.38 ps
NOT-n6083: 243.79 ps
NOT-n6084: 390.83 ps
NAND-n6085: 243.79 ps
NAND-n6086: 255.22 ps
NAND-n6087: 243.79 ps
BUFF-n6090: 435.71 ps
NOT-n6093: 232.34 ps
NOT-n6094: 424.17 ps
NAND-n6095: 232.34 ps
NAND-n6096: 243.79 ps
NAND-n6097: 232.34 ps
BUFF-n6100: 477.57 ps
NOT-n6103: 220.90 ps
NOT-n6104: 466.03 ps
NAND-n6105: 220.90 ps
NAND-n6106: 232.34 ps
NAND-n6107: 220.90 ps
BUFF-n6110: 500.61 ps
NOT-n6113: 209.44 ps
NOT-n6114: 489.07 ps
BUFF-n6115: 370.11 ps
NOT-n6118: 290.85 ps
NOT-n6121: 358.68 ps
NOT-n6122: 279.41 ps
NAND-n6123: 290.85 ps
NAND-n6124: 279.41 ps
NAND-n6125: 279.41 ps
NOR-n6128: 322.88 ps
NOT-n6131: 266.75 ps
NOT-n6132: 311.59 ps
NAND-n6133: 266.75 ps
NAND-n6134: 279.41 ps
NAND-n6135: 266.75 ps
BUFF-n6138: 402.53 ps
NOT-n6141: 255.31 ps
NOT-n6142: 390.98 ps
NAND-n6143: 255.31 ps
NAND-n6144: 266.75 ps
NAND-n6145: 255.31 ps
BUFF-n6148: 435.87 ps
NOT-n6151: 243.87 ps
NOT-n6152: 424.33 ps
NAND-n6153: 243.87 ps
NAND-n6154: 255.31 ps
NAND-n6155: 243.87 ps
BUFF-n6158: 477.72 ps
NOT-n6161: 232.43 ps
NOT-n6162: 466.19 ps
NAND-n6163: 232.43 ps
NAND-n6164: 243.87 ps
NAND-n6165: 232.43 ps
BUFF-n6168: 500.76 ps
NOT-n6171: 220.97 ps
NOT-n6172: 489.23 ps
NOR-n6173: 343.14 ps
OR-n6176: 215.78 ps
NOT-n6179: 330.92 ps
NOT-n6180: 203.29 ps
NAND-n6181: 215.78 ps
NAND-n6182: 203.29 ps
NAND-n6183: 203.29 ps
OR-n6186: 272.97 ps
NOT-n6189: 191.85 ps
NOT-n6190: 261.42 ps
NAND-n6191: 191.85 ps
NAND-n6192: 203.29 ps
NAND-n6193: 191.85 ps
OR-n6196: 246.35 ps
NOT-n6199: 179.39 ps
NOT-n6200: 234.99 ps
NAND-n6201: 179.39 ps
NAND-n6202: 191.85 ps
NAND-n6203: 179.39 ps
BUFF-n6206: 377.30 ps
NOT-n6209: 167.95 ps
NOT-n6210: 365.76 ps
NAND-n6211: 167.95 ps
NAND-n6212: 179.39 ps
NAND-n6213: 167.95 ps
BUFF-n6216: 428.78 ps
NOT-n6219: 156.49 ps
NOT-n6220: 417.24 ps
NAND-n6221: 156.49 ps
NAND-n6222: 167.95 ps
NAND-n6223: 156.49 ps
BUFF-n6226: 475.91 ps
NOT-n6229: 145.05 ps
NOT-n6230: 464.37 ps
NAND-n6231: 145.05 ps
NAND-n6232: 156.49 ps
NAND-n6233: 145.05 ps
BUFF-n6236: 488.33 ps
NOT-n6239: 133.57 ps
NOT-n6240: 476.80 ps
NAND-n6241: 133.57 ps
NAND-n6242: 145.05 ps
NAND-n6243: 133.57 ps
BUFF-n6246: 527.45 ps
NOT-n6249: 122.10 ps
NOT-n6250: 515.92 ps
NAND-n6251: 156.37 ps
NAND-n6252: 167.84 ps
NAND-n6253: 156.37 ps
BUFF-n6256: 525.90 ps
NOT-n6259: 144.90 ps
NOT-n6260: 514.36 ps
BUFF-n6261: 305.11 ps
NOR-n6264: 238.40 ps
NOT-n6267: 292.45 ps
NOT-n6268: 227.19 ps
NAND-n6269: 238.40 ps
NAND-n6270: 227.19 ps
NAND-n6271: 227.19 ps
NOT-n6274: 279.76 ps
NOT-n6277: 215.77 ps
NOT-n6278: 268.21 ps
NAND-n6279: 215.77 ps
NAND-n6280: 227.19 ps
NAND-n6281: 215.77 ps
NOR-n6284: 220.01 ps
NOT-n6287: 202.18 ps
NOT-n6288: 209.34 ps
NAND-n6289: 202.18 ps
NAND-n6290: 209.34 ps
NAND-n6291: 202.18 ps
BUFF-n6294: 375.74 ps
NOT-n6297: 190.74 ps
NOT-n6298: 364.16 ps
NAND-n6299: 190.74 ps
NAND-n6300: 202.18 ps
NAND-n6301: 190.74 ps
BUFF-n6304: 427.22 ps
NOT-n6307: 179.28 ps
NOT-n6308: 415.68 ps
NAND-n6309: 179.28 ps
NAND-n6310: 190.74 ps
NAND-n6311: 179.28 ps
BUFF-n6314: 474.35 ps
NOT-n6317: 167.84 ps
NOT-n6318: 462.82 ps
NAND-n6319: 167.84 ps
NAND-n6320: 179.28 ps
NAND-n6321: 167.84 ps
BUFF-n6324: 486.78 ps
NOT-n6327: 156.37 ps
NOT-n6328: 475.24 ps
OR-n6329: 209.44 ps
OR-n6332: 122.10 ps
NOT-n6335: 198.14 ps
NOT-n6336: 109.68 ps
NAND-n6337: 454.12 ps
NAND-n6340: 513.26 ps
NAND-n6341: 513.26 ps
NAND-n6342: 513.26 ps
NOT-n6345: 442.58 ps
NOT-n6346: 501.69 ps
NAND-n6347: 444.98 ps
NAND-n6350: 534.20 ps
NAND-n6351: 534.20 ps
NAND-n6352: 534.20 ps
NOT-n6355: 433.44 ps
NOT-n6356: 522.63 ps
NAND-n6357: 444.98 ps
NAND-n6360: 504.12 ps
NAND-n6361: 504.12 ps
NAND-n6362: 504.12 ps
NOT-n6365: 433.44 ps
NOT-n6366: 492.55 ps
BUFF-n6367: 387.03 ps
BUFF-n6370: 382.17 ps
NOT-n6373: 375.59 ps
NOT-n6374: 370.74 ps
BUFF-n6375: 390.86 ps
BUFF-n6378: 386.00 ps
NOT-n6381: 379.42 ps
NOT-n6382: 374.57 ps
BUFF-n6383: 394.69 ps
BUFF-n6386: 389.84 ps
NOT-n6389: 383.25 ps
NOT-n6390: 378.40 ps
BUFF-n6391: 390.55 ps
BUFF-n6394: 385.69 ps
NOT-n6397: 379.11 ps
NOT-n6398: 374.26 ps
BUFF-n6399: 394.43 ps
BUFF-n6402: 394.43 ps
NOT-n6405: 382.99 ps
NOT-n6406: 382.99 ps
BUFF-n6407: 398.27 ps
BUFF-n6410: 398.27 ps
NOT-n6413: 386.83 ps
NOT-n6414: 386.83 ps
BUFF-n6415: 402.11 ps
BUFF-n6418: 402.11 ps
NOT-n6421: 390.67 ps
NOT-n6422: 390.67 ps
BUFF-n6423: 398.69 ps
BUFF-n6426: 393.84 ps
NOT-n6429: 387.26 ps
NOT-n6430: 382.40 ps
BUFF-n6431: 406.12 ps
BUFF-n6434: 406.12 ps
NOT-n6437: 394.68 ps
NOT-n6438: 394.68 ps
BUFF-n6439: 365.53 ps
BUFF-n6442: 401.96 ps
NOT-n6445: 354.09 ps
NOT-n6446: 390.52 ps
BUFF-n6447: 369.35 ps
BUFF-n6450: 405.78 ps
NOT-n6453: 357.91 ps
NOT-n6454: 394.34 ps
BUFF-n6455: 373.17 ps
BUFF-n6458: 409.60 ps
NOT-n6461: 361.73 ps
NOT-n6462: 398.16 ps
BUFF-n6463: 352.05 ps
BUFF-n6466: 388.49 ps
NOT-n6469: 340.62 ps
NOT-n6470: 377.05 ps
BUFF-n6471: 355.93 ps
BUFF-n6474: 362.28 ps
NOT-n6477: 344.50 ps
NOT-n6478: 350.85 ps
BUFF-n6479: 359.77 ps
BUFF-n6482: 366.12 ps
NOT-n6485: 348.33 ps
NOT-n6486: 354.68 ps
BUFF-n6487: 363.61 ps
BUFF-n6490: 369.96 ps
NOT-n6493: 352.17 ps
NOT-n6494: 358.52 ps
BUFF-n6495: 377.10 ps
BUFF-n6498: 413.59 ps
NOT-n6501: 365.66 ps
NOT-n6502: 402.16 ps
BUFF-n6503: 384.10 ps
BUFF-n6506: 390.46 ps
NOT-n6509: 372.67 ps
NOT-n6510: 379.02 ps
BUFF-n6511: 632.05 ps
BUFF-n6514: 629.01 ps
NOT-n6517: 620.62 ps
NOT-n6518: 617.58 ps
BUFF-n6519: 466.41 ps
BUFF-n6522: 467.92 ps
NOT-n6525: 454.97 ps
NOT-n6526: 456.49 ps
BUFF-n6527: 470.48 ps
BUFF-n6530: 465.54 ps
NOT-n6533: 459.05 ps
NOT-n6534: 454.10 ps
BUFF-n6535: 474.31 ps
BUFF-n6538: 469.37 ps
NOT-n6541: 462.87 ps
NOT-n6542: 457.93 ps
BUFF-n6543: 478.14 ps
BUFF-n6546: 473.19 ps
NOT-n6549: 466.70 ps
NOT-n6550: 461.76 ps
BUFF-n6551: 609.55 ps
BUFF-n6554: 632.26 ps
NOT-n6557: 598.11 ps
NOT-n6558: 620.83 ps
BUFF-n6559: 482.14 ps
BUFF-n6562: 480.92 ps
NOT-n6565: 470.70 ps
NOT-n6566: 469.49 ps
BUFF-n6567: 429.50 ps
BUFF-n6570: 277.46 ps
NOT-n6573: 418.06 ps
NOT-n6574: 266.02 ps
BUFF-n6575: 415.56 ps
BUFF-n6578: 263.52 ps
NOT-n6581: 404.12 ps
NOT-n6582: 252.08 ps
BUFF-n6583: 415.56 ps
BUFF-n6586: 263.52 ps
NOT-n6589: 404.12 ps
NOT-n6590: 252.08 ps
BUFF-n6591: 419.83 ps
BUFF-n6594: 267.87 ps
NOT-n6597: 408.38 ps
NOT-n6598: 256.42 ps
BUFF-n6599: 412.86 ps
BUFF-n6602: 260.82 ps
NOT-n6605: 401.42 ps
NOT-n6606: 249.39 ps
BUFF-n6607: 402.43 ps
BUFF-n6610: 250.39 ps
NOT-n6613: 390.99 ps
NOT-n6614: 238.96 ps
BUFF-n6615: 398.98 ps
BUFF-n6618: 246.94 ps
NOT-n6621: 387.54 ps
NOT-n6622: 235.50 ps
BUFF-n6623: 402.43 ps
BUFF-n6626: 250.39 ps
NOT-n6629: 390.99 ps
NOT-n6630: 238.96 ps
BUFF-n6631: 424.04 ps
BUFF-n6634: 272.08 ps
NOT-n6637: 412.60 ps
NOT-n6638: 260.64 ps
OR-n6639: 495.59 ps
BUFF-n6642: 566.54 ps
NOT-n6645: 484.21 ps
NOT-n6646: 554.19 ps
NOR-n6647: 511.74 ps
BUFF-n6650: 565.11 ps
NOT-n6653: 500.51 ps
NOT-n6654: 552.48 ps
OR-n6655: 527.23 ps
BUFF-n6658: 555.96 ps
NOT-n6661: 515.78 ps
NOT-n6662: 544.51 ps
NOR-n6663: 511.74 ps
BUFF-n6666: 554.36 ps
NOT-n6669: 500.49 ps
NOT-n6670: 541.74 ps
NOR-n6671: 620.37 ps
BUFF-n6674: 554.36 ps
NOT-n6677: 609.14 ps
NOT-n6678: 541.67 ps
BUFF-n6679: 591.22 ps
BUFF-n6682: 555.96 ps
NOT-n6685: 579.76 ps
NOT-n6686: 544.52 ps
BUFF-n6687: 498.40 ps
OR-n6690: 523.50 ps
NOT-n6693: 486.96 ps
NOT-n6694: 512.06 ps
BUFF-n6695: 498.40 ps
BUFF-n6698: 498.40 ps
NOT-n6701: 486.96 ps
NOT-n6702: 486.96 ps
BUFF-n6703: 503.41 ps
BUFF-n6706: 503.62 ps
NOT-n6709: 491.98 ps
NOT-n6710: 492.18 ps
OR-n6711: 599.76 ps
OR-n6714: 599.76 ps
NOT-n6717: 588.32 ps
NOT-n6718: 588.32 ps
NAND-n6719: 588.32 ps
NAND-n6720: 588.32 ps
BUFF-n6721: 466.07 ps
OR-n6724: 503.15 ps
NOT-n6727: 454.63 ps
NOT-n6728: 491.71 ps
BUFF-n6729: 471.70 ps
BUFF-n6732: 471.70 ps
NOT-n6735: 460.26 ps
NOT-n6736: 460.26 ps
BUFF-n6737: 476.92 ps
BUFF-n6740: 476.92 ps
NOT-n6743: 465.49 ps
NOT-n6744: 465.49 ps
BUFF-n6745: 514.39 ps
BUFF-n6748: 503.74 ps
NOT-n6751: 502.94 ps
NOT-n6752: 492.30 ps
NAND-n6753: 502.94 ps
NAND-n6754: 492.30 ps
BUFF-n6755: 514.39 ps
BUFF-n6758: 514.39 ps
NOT-n6761: 502.95 ps
NOT-n6762: 502.95 ps
NAND-n6763: 502.95 ps
NAND-n6764: 502.95 ps
BUFF-n6765: 481.34 ps
OR-n6768: 503.15 ps
NOT-n6771: 469.90 ps
NOT-n6772: 491.71 ps
BUFF-n6773: 471.70 ps
BUFF-n6776: 471.70 ps
NOT-n6779: 460.26 ps
NOT-n6780: 460.26 ps
BUFF-n6781: 476.92 ps
BUFF-n6784: 476.92 ps
NOT-n6787: 465.49 ps
NOT-n6788: 465.49 ps
BUFF-n6789: 514.39 ps
BUFF-n6792: 503.74 ps
NOT-n6795: 502.94 ps
NOT-n6796: 492.30 ps
NAND-n6797: 502.94 ps
NAND-n6798: 492.30 ps
BUFF-n6799: 514.39 ps
BUFF-n6802: 514.39 ps
NOT-n6805: 502.95 ps
NOT-n6806: 502.95 ps
NAND-n6807: 502.95 ps
NAND-n6808: 502.95 ps
NAND-n6809: 502.95 ps
NAND-n6812: 492.30 ps
NOT-n6815: 491.42 ps
NOT-n6816: 480.77 ps
NAND-n6817: 491.42 ps
NAND-n6818: 480.77 ps
NAND-n6819: 502.95 ps
NAND-n6822: 492.30 ps
NOT-n6825: 491.42 ps
NOT-n6826: 480.77 ps
NAND-n6827: 491.42 ps
NAND-n6828: 480.77 ps
NAND-n6829: 458.77 ps
NAND-n6832: 588.32 ps
NOT-n6835: 447.23 ps
NOT-n6836: 576.75 ps
NAND-n6837: 432.28 ps
NAND-n6840: 480.77 ps
NOT-n6843: 420.74 ps
NOT-n6844: 469.20 ps
NAND-n6845: 432.28 ps
NAND-n6848: 480.77 ps
NOT-n6851: 420.74 ps
NOT-n6852: 469.20 ps
BUFF-n6853: 504.29 ps
BUFF-n6856: 352.25 ps
NOT-n6859: 492.85 ps
NOT-n6860: 340.82 ps
BUFF-n6861: 468.56 ps
BUFF-n6864: 316.52 ps
NOT-n6867: 457.12 ps
NOT-n6868: 305.08 ps
BUFF-n6869: 443.88 ps
BUFF-n6872: 291.85 ps
NOT-n6875: 432.44 ps
NOT-n6876: 280.41 ps
BUFF-n6877: 472.64 ps
BUFF-n6880: 320.60 ps
NOT-n6883: 461.20 ps
NOT-n6884: 309.17 ps
BUFF-n6885: 390.43 ps
BUFF-n6888: 238.40 ps
NOT-n6891: 378.99 ps
NOT-n6892: 226.96 ps
BUFF-n6893: 383.49 ps
BUFF-n6896: 231.45 ps
NOT-n6899: 372.05 ps
NOT-n6900: 220.01 ps
BUFF-n6901: 393.91 ps
BUFF-n6904: 241.87 ps
NOT-n6907: 382.47 ps
NOT-n6908: 230.43 ps
BUFF-n6909: 470.02 ps
BUFF-n6912: 318.06 ps
NOT-n6915: 458.57 ps
NOT-n6916: 306.61 ps
BUFF-n6917: 407.32 ps
BUFF-n6920: 255.36 ps
NOT-n6923: 395.88 ps
NOT-n6924: 243.92 ps
NOR-n6925: 397.49 ps
OR-n6928: 280.41 ps
NOT-n6931: 386.31 ps
NOT-n6932: 267.69 ps
NAND-n6933: 280.41 ps
NAND-n6934: 267.69 ps
NAND-n6935: 267.69 ps
OR-n6938: 305.08 ps
NOT-n6941: 255.22 ps
NOT-n6942: 293.70 ps
NAND-n6943: 255.22 ps
NAND-n6944: 267.69 ps
NAND-n6945: 255.22 ps
BUFF-n6948: 402.38 ps
NOT-n6951: 243.79 ps
NOT-n6952: 390.83 ps
NAND-n6953: 243.79 ps
NAND-n6954: 255.22 ps
NAND-n6955: 243.79 ps
BUFF-n6958: 435.71 ps
NOT-n6961: 232.34 ps
NOT-n6962: 424.17 ps
NAND-n6963: 232.34 ps
NAND-n6964: 243.79 ps
NAND-n6965: 232.34 ps
BUFF-n6968: 477.57 ps
NOT-n6971: 220.90 ps
NOT-n6972: 466.03 ps
NAND-n6973: 220.90 ps
NAND-n6974: 232.34 ps
NAND-n6975: 220.90 ps
BUFF-n6978: 500.61 ps
NOT-n6981: 209.44 ps
NOT-n6982: 489.07 ps
BUFF-n6983: 370.11 ps
NOT-n6986: 290.85 ps
NOT-n6989: 358.68 ps
NOT-n6990: 279.41 ps
NAND-n6991: 290.85 ps
NAND-n6992: 279.41 ps
NAND-n6993: 279.41 ps
NOR-n6996: 322.88 ps
NOT-n6999: 266.75 ps
NOT-n7000: 311.59 ps
NAND-n7001: 266.75 ps
NAND-n7002: 279.41 ps
NAND-n7003: 266.75 ps
BUFF-n7006: 402.53 ps
NOT-n7009: 255.31 ps
NOT-n7010: 390.98 ps
NAND-n7011: 255.31 ps
NAND-n7012: 266.75 ps
NAND-n7013: 255.31 ps
BUFF-n7016: 435.87 ps
NOT-n7019: 243.87 ps
NOT-n7020: 424.33 ps
NAND-n7021: 243.87 ps
NAND-n7022: 255.31 ps
NAND-n7023: 243.87 ps
BUFF-n7026: 477.72 ps
NOT-n7029: 232.43 ps
NOT-n7030: 466.19 ps
NAND-n7031: 232.43 ps
NAND-n7032: 243.87 ps
NAND-n7033: 232.43 ps
BUFF-n7036: 500.76 ps
NOT-n7039: 220.97 ps
NOT-n7040: 489.23 ps
NOR-n7041: 371.11 ps
OR-n7044: 224.00 ps
NOT-n7047: 358.88 ps
NOT-n7048: 211.51 ps
NAND-n7049: 224.00 ps
NAND-n7050: 211.51 ps
NAND-n7051: 211.51 ps
OR-n7054: 272.97 ps
NOT-n7057: 200.07 ps
NOT-n7058: 261.42 ps
NAND-n7059: 200.07 ps
NAND-n7060: 211.51 ps
NAND-n7061: 200.07 ps
OR-n7064: 248.99 ps
NOT-n7067: 187.61 ps
NOT-n7068: 237.63 ps
NAND-n7069: 187.61 ps
NAND-n7070: 200.07 ps
NAND-n7071: 187.61 ps
BUFF-n7074: 405.45 ps
NOT-n7077: 176.17 ps
NOT-n7078: 393.90 ps
NAND-n7079: 176.17 ps
NAND-n7080: 187.61 ps
NAND-n7081: 176.17 ps
BUFF-n7084: 428.78 ps
NOT-n7087: 164.71 ps
NOT-n7088: 417.24 ps
NAND-n7089: 164.71 ps
NAND-n7090: 176.17 ps
NAND-n7091: 164.71 ps
BUFF-n7094: 475.91 ps
NOT-n7097: 153.26 ps
NOT-n7098: 464.37 ps
NAND-n7099: 153.26 ps
NAND-n7100: 164.71 ps
NAND-n7101: 153.26 ps
BUFF-n7104: 488.33 ps
NOT-n7107: 141.79 ps
NOT-n7108: 476.80 ps
NAND-n7109: 141.79 ps
NAND-n7110: 153.26 ps
NAND-n7111: 141.79 ps
BUFF-n7114: 527.45 ps
NOT-n7117: 130.32 ps
NOT-n7118: 515.92 ps
NAND-n7119: 156.37 ps
NAND-n7120: 167.84 ps
NAND-n7121: 156.37 ps
BUFF-n7124: 525.90 ps
NOT-n7127: 144.90 ps
NOT-n7128: 514.36 ps
BUFF-n7129: 333.20 ps
NOR-n7132: 238.40 ps
NOT-n7135: 320.54 ps
NOT-n7136: 227.19 ps
NAND-n7137: 238.40 ps
NAND-n7138: 227.19 ps
NAND-n7139: 227.19 ps
NOT-n7142: 279.76 ps
NOT-n7145: 215.77 ps
NOT-n7146: 268.21 ps
NAND-n7147: 215.77 ps
NAND-n7148: 227.19 ps
NAND-n7149: 215.77 ps
NOR-n7152: 220.01 ps
NOT-n7155: 202.18 ps
NOT-n7156: 209.34 ps
NAND-n7157: 202.18 ps
NAND-n7158: 209.34 ps
NAND-n7159: 202.18 ps
BUFF-n7162: 403.88 ps
NOT-n7165: 190.74 ps
NOT-n7166: 392.31 ps
NAND-n7167: 190.74 ps
NAND-n7168: 202.18 ps
NAND-n7169: 190.74 ps
BUFF-n7172: 427.22 ps
NOT-n7175: 179.28 ps
NOT-n7176: 415.68 ps
NAND-n7177: 179.28 ps
NAND-n7178: 190.74 ps
NAND-n7179: 179.28 ps
BUFF-n7182: 474.35 ps
NOT-n7185: 167.84 ps
NOT-n7186: 462.82 ps
NAND-n7187: 167.84 ps
NAND-n7188: 179.28 ps
NAND-n7189: 167.84 ps
BUFF-n7192: 486.78 ps
NOT-n7195: 156.37 ps
NOT-n7196: 475.24 ps
OR-n7197: 209.44 ps
OR-n7200: 130.32 ps
NOT-n7203: 198.14 ps
NOT-n7204: 117.89 ps
BUFF-n7205: 484.40 ps
OR-n7208: 509.50 ps
NOT-n7211: 472.96 ps
NOT-n7212: 498.06 ps
BUFF-n7213: 484.40 ps
BUFF-n7216: 484.40 ps
NOT-n7219: 472.96 ps
NOT-n7220: 472.96 ps
BUFF-n7221: 519.70 ps
BUFF-n7224: 489.62 ps
NOT-n7227: 508.27 ps
NOT-n7228: 478.18 ps
BUFF-n7229: 557.17 ps
BUFF-n7232: 557.17 ps
NOT-n7235: 545.73 ps
NOT-n7236: 545.73 ps
NAND-n7237: 545.73 ps
NAND-n7238: 545.73 ps
BUFF-n7239: 557.17 ps
BUFF-n7242: 557.17 ps
NOT-n7245: 545.73 ps
NOT-n7246: 545.73 ps
NAND-n7247: 545.73 ps
NAND-n7248: 545.73 ps
BUFF-n7249: 517.77 ps
OR-n7252: 539.58 ps
NOT-n7255: 506.33 ps
NOT-n7256: 528.15 ps
BUFF-n7257: 514.48 ps
BUFF-n7260: 514.48 ps
NOT-n7263: 503.04 ps
NOT-n7264: 503.04 ps
BUFF-n7265: 489.62 ps
BUFF-n7268: 519.70 ps
NOT-n7271: 478.18 ps
NOT-n7272: 508.27 ps
BUFF-n7273: 527.09 ps
BUFF-n7276: 527.09 ps
NOT-n7279: 515.65 ps
NOT-n7280: 515.65 ps
NAND-n7281: 515.65 ps
NAND-n7282: 515.65 ps
BUFF-n7283: 527.09 ps
BUFF-n7286: 527.09 ps
NOT-n7289: 515.65 ps
NOT-n7290: 515.65 ps
NAND-n7291: 515.65 ps
NAND-n7292: 515.65 ps
BUFF-n7293: 498.40 ps
OR-n7296: 523.50 ps
NOT-n7299: 486.96 ps
NOT-n7300: 512.06 ps
BUFF-n7301: 498.40 ps
BUFF-n7304: 498.40 ps
NOT-n7307: 486.96 ps
NOT-n7308: 486.96 ps
BUFF-n7309: 498.76 ps
BUFF-n7312: 503.62 ps
NOT-n7315: 487.33 ps
NOT-n7316: 492.18 ps
BUFF-n7317: 536.23 ps
BUFF-n7320: 536.23 ps
NOT-n7323: 524.79 ps
NOT-n7324: 524.79 ps
NAND-n7325: 524.79 ps
NAND-n7326: 524.79 ps
BUFF-n7327: 536.23 ps
BUFF-n7330: 536.23 ps
NOT-n7333: 524.79 ps
NOT-n7334: 524.79 ps
NAND-n7335: 524.79 ps
NAND-n7336: 524.79 ps
